time,seconds_elapsed,z,y,x
1788893110685710000,8.5987099609375,4.301535129547119,-1.1296286582946777,-0.16106271743774414
1788893110695739000,8.60873876953125,4.9805989265441895,-1.2432427406311035,-0.2298426628112793
1788893110705755100,8.618755126953126,5.3390212059021,-1.4555082321166992,-0.405947208404541
1788893110715771600,8.628771728515625,5.076786041259766,-1.7040748596191406,-0.5587825775146484
1788893110725788400,8.638788330078125,4.188967227935791,-1.6518406867980957,-0.4767599105834961
1788893110735806000,8.648805908203125,3.254147529602051,-1.3990650177001953,-0.8617434501647949
1788893110745824000,8.658823974609374,2.372556686401367,-1.313025951385498,-1.0366272926330566
1788893110755842800,8.6688427734375,1.5867657661437988,-1.3536691665649414,-1.0426087379455566
1788893110765862400,8.6788623046875,0.9717392921447754,-1.3315467834472656,-1.237980842590332
1788893110775883000,8.688883056640625,0.4154319763183594,-1.416630744934082,-1.420637607574463
1788893110785904000,8.698904052734376,0.009187698364257812,-1.2905478477478027,-1.420210838317871
1788893110795926300,8.70892626953125,-0.2532329559326172,-1.4683828353881836,-1.7690186500549316
1788893110805949200,8.71894921875,-0.5374016761779785,-1.259181022644043,-1.7825994491577148
1788893110815972900,8.728972900390625,-0.6619110107421875,-0.9225449562072754,-1.6609277725219727
1788893110825997000,8.7389970703125,-0.7568225860595703,-0.7081913948059082,-1.7662205696105957
1788893110836021500,8.749021484375,-0.7848701477050781,-0.5834050178527832,-1.8773903846740723
1788893110846046200,8.759046142578125,-0.6742310523986816,-0.5786323547363281,-2.1966700553894043
1788893110856071200,8.7690712890625,-0.3953070640563965,-0.612309455871582,-2.468116283416748
1788893110866095900,8.779095947265626,-0.08585548400878906,-0.6870269775390625,-2.591999053955078
1788893110876117000,8.789116943359375,0.35689687728881836,-0.7740635871887207,-3.2786898612976074
1788893110886135600,8.799135498046875,0.9458150863647461,-1.1069960594177246,-3.9289650917053223
1788893110896154400,8.809154296875,1.564518928527832,-1.6900367736816406,-3.925401210784912
1788893110906173400,8.81917333984375,2.0701284408569336,-2.350341796875,-3.5145411491394043
1788893110916192800,8.82919287109375,2.371723175048828,-2.826937675476074,-2.5197315216064453
1788893110926212600,8.839212646484375,2.413336753845215,-2.9494218826293945,-1.265164852142334
1788893110936233000,8.84923291015625,1.9642291069030762,-2.591517448425293,-0.20503520965576172
1788893110946253800,8.85925390625,0.8100686073303223,-2.1129207611083984,0.5570859909057617
1788893110956275000,8.86927490234375,-0.6350879669189453,-1.4779911041259766,1.2378878593444824
1788893110966296600,8.879296630859375,-1.8831028938293457,-0.6595101356506348,1.8127613067626953
1788893110976318700,8.889318603515624,-2.8605446815490723,0.098358154296875,2.171721935272217
1788893110986341400,8.89934130859375,-3.7836928367614746,0.5777192115783691,2.3186516761779785
1788893110996364000,8.909364013671874,-4.585686683654785,0.9903311729431152,2.559558629989624
1788893111006387200,8.91938720703125,-5.031142234802246,1.370577335357666,2.866828680038452
1788893111016410400,8.929410400390625,-5.21495246887207,1.6061582565307617,2.981276512145996
1788893111026433800,8.939433837890626,-5.2984137535095215,1.805068016052246,3.040493965148926
1788893111036462600,8.949462646484376,-5.171737194061279,1.9892053604125977,3.0503811836242676
1788893111046479000,8.95947900390625,-4.75879430770874,2.0653462409973145,2.8928613662719727
1788893111056495600,8.96949560546875,-4.035896301269531,2.0211129188537598,2.5082502365112305
